summary_nr,report_id,event_date,age,sex,event_desc,event_keyword,const_end_use,build_stories,nonbuild_ht,project_cost,project_type,rel_insp_nr,event_type,occ_code,const_op_cause,fat_cause,fall_distance,fall_ht,injury_line_nr,Category
221592553,626300,8/21/2023,30,M,Employee is killed when pinned between dock and truck,"Box truck,Caught Between,Crushed,Loading Dock,Pinned,Rolled,Trailer Truck",,,,,,346927767,2,,,,,,1,Crushed/Caught Between
221592728,625500,8/21/2023,39,M,Employee dies due to heat-related illness,"Heat Injury Prevention Program,Heat index,Heat-related illness,Installing,Roof Panel,Solar",F,,8.0,,A,346927080,14,577.0,24.0,,,,1,Falls
221592868,626600,8/21/2023,36,M,Employee is killed via electrocution,"Electrocuted,Energized,HVAC,Troubleshooting",,,,,,346931116,13,519.0,,,,,1,Electrocution/Shock
221592942,625700,8/21/2023,69,M,Employee is killed due to heat exhaustion,"Heat Exhaustion,Heat Injury Prevention Program,Heat index,Heat-related illness,Inspecting",P,,,,A,346932106,14,,45.0,,,,1,Other
221595069,453710,8/21/2023,28,M,Employee is killed when struck by flying propane tank,"Explosion,Filling,Flying Object,Fuel Tank,Head,Pressure,Propane,Struck By",,,,,,346926058,1,999.0,,,,,1,Blunt Force/Struck By Objects
221593742,453710,8/20/2023,19,M,Employee dies while making pizza sauce,"CPR,Food Preparation,Loss of consciousness,Restaurant,Unconsciousness",,,,,,346926033,14,999.0,,,,,1,Other
221593783,950411,8/20/2023,42,M,Employee is killed in head-on collision while riding E-Scooter,"Collision,Head,Leg,Motor Vehicle,Parking Lot,Traffic Accident,Truck,Vehicle",,,,,,346926827,6,285.0,,,,,1,Vehicle Accidents
221616741,552652,8/20/2023,61,M,Employee dies from Legionnaires' disease,"Contaminated,Legionnaires' Disease,Water",,,,,,347107476,8,519.0,,,,,1,Other
221592363,626600,8/19/2023,42,M,Employee is killed in fall through skylight,"Blunt force trauma,Fall,Fall From Elevation,Head,Hose,Pressure Wash,Roof,Skylight,Torso",,,,,,346925522,5,759.0,,,,,1,Falls
221592397,950643,8/19/2023,39,M,Employee is killed in fall from ladder,"Blunt force,Cleaning,Construction,Extension Ladder,Fall,Fall From Elevation,Gutter,Ladder,Removing,Roof,Torso",C,,,,C,346924632,5,865.0,50.0,,18.0,20.0,1,Falls
221609639,216000,8/19/2023,27,F,Employee dies of cardiac event,"Cardiac Arrest,Cardiovasc System,Chest pain,Natural Causes,Shortness of breath",,,,,,347051021,12,389.0,,,,,1,Medical Events
221592629,454716,8/18/2023,20,M,Employee is crushed and killed when UTV rolls over,"Crushed,Lost Control,Roll-Over,Struck Against,Tree,Vehicle",,,,,,346927684,6,463.0,,,,,1,Blunt Force/Struck By Objects
221592660,418100,8/18/2023,57,M,Employee dies of natural causes,"Coronary artery disease,Natural Causes,Preexisting Condition",,,,,,346928609,14,519.0,,,,,1,Medical Events
221591316,626300,8/17/2023,23,M,Employee is electrocuted while trimming tree,"Chain Saw,Contact,Electrocuted,Power Lines,Tree,Tree Care,Tree Trimming",,,,,,346918550,10,,,,,,1,Electrocution/Shock
221591324,213900,8/17/2023,22,F,Employee is stabbed and killed in parking lot,"Assault,Convenience Store,Convenience Store Clerk,Parking Lot,Puncture Wound,Stabbed,Workplace Violence",,,,,,346918543,1,,,,,,1,Violence
221591894,636900,8/17/2023,59,M,Employee dies of heart attack,"CPR,Cardiovasc Disease,Dump Truck,Heart Attack,Loading,Natural Causes,Preexisting Condition,Skid Steer loader,Unconsciousness",A,1.0,,,A,346922305,12,7020.0,1.0,,,,1,Vehicle Accidents
221592017,453720,8/17/2023,29,M,Employee is killed when struck by bulldozer,"Bridge,Building,Bulldozer,Highway,Highway work zone,Struck By,Surveyor,Wall",,,,,,346922719,1,999.0,,,,,1,Blunt Force/Struck By Objects
221592439,453720,8/17/2023,48,M,Employee dies of brain tumor,"Concrete Floor,Fall,Fall From Elevation,Natural Causes,Preexisting Condition,Seizure,Struck Against",,,,,,346926066,4,999.0,,,,,1,Falls
221594674,1054115,8/17/2023,52,M,Employee is killed when truck explodes,"Burn,Driver,Explosion,Flammable Liquid,Ignite,Lost Control,Motor Vehicle,Slid,Traffic Accident,Truck,Truck Driver",,,,,,346944580,14,804.0,,,,,1,Vehicle Accidents
221595846,950635,8/17/2023,35,M,Employee is killed in fall from moving trailer,"Blunt force,Blunt force trauma,Fall,Fall From Elevation,Head,Material Handling,Moving,Pavement,Tractor Trailer,Unloading",,,,,,346953433,5,,,,,,1,Falls
221597172,352460,8/17/2023,37,M,Employee is killed in fall from tree,"Blunt force,Blunt force trauma,Chain Saw,Cutting,Fall,Fall From Elevation,Tree Care,Tree Climber,Tree Climbing System,Tree Failure,Tree Felling,Tree Limb,Tree Section",,,,,,346915259,5,,,,,,1,Falls
221600869,524700,8/17/2023,69,M,"Employee sustains head trauma in fall from trailer, later dies","Blunt force,Blunt force trauma,Fall,Fall From Elevation,Fall Protection,Forklift,Forks,Head,Laceration,Material Handling,Misjudgment,Misjudgment of Hazardous Situation,Multi-employer Worksite,Multiemp",,,,,,346921455,5,,,,,,1,Falls
221604655,936400,8/17/2023,47,M,Employee is shot and killed on shooting range,"Abdomen,Accidental Discharge,Gun,Gunfire,Gunshot,Puncture Wound,Training",,,,,,347009656,1,7031.0,,,,,1,Other
221591035,551800,8/16/2023,61,M,Employee is killed in fall from ladder,"Blunt force,Blunt force trauma,Concrete Surface,Fall,Fall From Elevation,Guardrail,Ladder,Reaching,Reaching From Ladder,Repair",,,,,,346915317,5,519.0,,,,,1,Falls
221591431,854910,8/16/2023,27,M,Employee is killed when struck in head by chain,"Brain,Broke,Chain,Face,Falling Object,Fracture,Head,Hoist,Skull,Struck By,Welding",,,,,,346918949,1,,,,,,1,Falls
221614670,1055320,8/16/2023,46,M,Employee dies in vehicle from accidental drug overdose,"Construction,Drug Overdose,Motor Vehicle,Poisoning,Remodel,Unresponsive",,,,,,347005548,14,999.0,,,,,1,Vehicle Accidents
221648579,257210,8/16/2023,49,F,Two employees die in fire,"Door,Fire,Flammable Liquid,Food Preparation,Gas,Oven,Smoke",,,,,,346914658,14,436.0,,,,,1,Fire/Explosion
221648579,257210,8/16/2023,36,M,Two employees die in fire,"Door,Fire,Flammable Liquid,Food Preparation,Gas,Oven,Smoke",,,,,,346914658,14,436.0,,,,,2,Fire/Explosion
221590300,216000,8/15/2023,61,M,Employee is killed in fall from residential structure,"Blunt force,Blunt force trauma,Concrete,Concrete Surface,Deck,Fall,Fall From Elevation,Plank,Plywood,Removing,Slip,Traumatic,Water",A,2.0,,,A,346909005,5,869.0,,,16.0,16.0,1,Falls
221590607,551701,8/15/2023,43,M,Employee is killed when pinned between heavy equipment,"Asphalt,Asphyxiated,CPR,Caught Between,Crushed,Crushing,Front End Loader,Loader,Loader Bucket,Moving,Pinned,Truck",Q,,0.0,,E,346911522,2,7028.0,34.0,,,,1,Crushed/Caught Between
221590805,420600,8/15/2023,23,M,Employee is electrocuted while working in attic,"Attic,Contact,Electric Shock,Electrical Wire,Electrocuted,HVAC,Troubleshooting",,,,,,346912645,14,534.0,,,,,1,Electrocution/Shock
221591050,215600,8/15/2023,59,F,Employee suffers cardiac arrest and dies while on break,"Cardiac Arrest,Department Store,Medical Condition,Unresponsive",,,,,,346915432,12,,,,,,1,Medical Events
221591134,625700,8/15/2023,22,M,Employee is electrocuted welding piping,"Contact,Electric Shock,Electrocuted,Metal Pipe,Unguarded Live Parts,Welder,Welding",,,,,,346916711,14,,,,,,1,Electrocution/Shock
221591373,317000,8/15/2023,31,M,Employee is struck and killed by trash truck,"Backing Up,Blunt force,Blunt force trauma,Crushed,Crushing,Garbage Truck,Run Over,Struck By",,,,,,346918816,1,7057.0,,,,,1,Blunt Force/Struck By Objects
221591456,355124,8/15/2023,40,F,Employee dies of natural causes,"Heart Attack,Natural Causes,Preexisting Condition,Unresponsive",,,,,,346919632,12,,,,,,1,Medical Events
221601453,524530,8/15/2023,42,M,"Employee is caught in machine, incurs multiple injuries, and dies","Caught Between,Chest,Crushed,Crushing,Drum,Forming Machine,Fracture,Frame,Internal Injuries,Tire",,,,,,346990484,1,777.0,,,,,1,Crushed/Caught Between
221590219,950632,8/14/2023,54,M,Employee is killed in fall from scaffolding,"Blunt force trauma,Erection Process,Fall,Fall From Elevation,Head,Maintenance,Scaffold",,,,,,346908486,5,0.0,,,,,1,Falls
221590417,626700,8/14/2023,53,M,Employee is electrocuted while troubleshooting outlet,"Assembling,Contact,Electric Cord,Electrocuted,Energized,Outlet,Table,Troubleshooting",,,,,,346909898,13,0.0,,,,,1,Electrocution/Shock
221590797,625400,8/14/2023,44,M,Employee is electrocuted while trimming trees with pole saw,"Chain Saw,Contact,Electric Shock,Electrocuted,Landscaper,Landscaping,Metal Pole,Power Lines,Tree,Tree Trimming",,,,,,346912397,13,0.0,,,,,1,Electrocution/Shock
221591985,951510,8/14/2023,37,M,Employee is killed when struck by tree stump,"Chain Saw,Crushed,Cutting,Drop Zone,Falling Object,Flying Object,Struck By,Tree,Tree Felling,Tree Limb,Tree Stumping",,,,,,346922644,1,889.0,,,,,1,Falls
221592116,728500,8/14/2023,29,M,Employee dies of cardiac arrest,"Cardiac Arrest,Cleaning,Natural Causes,Unresponsive,Vacuuming",,,,,,346924079,14,889.0,,,,,1,Medical Events
221592579,355112,8/14/2023,63,M,Employee is electrocuted while replacing motor,"Electric Conductor,Electric Motor,Electrical,Electrocuted,Energized,Maintenance",,,,,,346908130,13,575.0,,,,,1,Electrocution/Shock
221593528,418600,8/14/2023,32,M,Employee is killed when truck tips over,"Drowning,Dump Truck,Tips Over",,,,,,346937246,14,804.0,,,,,1,Vehicle Accidents
221598857,524530,8/14/2023,52,M,"Employee falls after shocked by electrical wire, later dies","Blunt force,Blunt force trauma,Contact,Dislocated,Electric Shock,Electric current,Electrical Wire,Electrician,Fall,Fall From Elevation,Glove,Hand,Installing,Lockout,Lockout/Tagout,Misjudgment,Misjudgm",,,,,,346960024,13,575.0,,,,,1,Falls
221599673,419700,8/14/2023,48,M,Employee suffers heart attack and dies collecting recycling,"Cardiac Arrest,Cardiovasc Disease,Cardiovasc System,Exertion,Garbage Truck,Heart,Heart Attack,Material Handling,Medical Condition,Underlying Medical Condition",,,,,,346910003,12,7057.0,,,,,1,Vehicle Accidents
221614092,950641,8/14/2023,48,M,Employee dies from drug overdose,"Drug Overdose,Unresponsive",,,,,,346910219,9,889.0,,,,,1,Other
221589922,626000,8/12/2023,59,M,Employee dies while filling tanker,"Cardiovasc Disease,Dehydration,Filling,Fuel Oil,Heat,Heat-related illness,Hypertension,Tank Truck,Truck Driver,Unresponsive",,,,,,346906316,14,7056.0,,,,,1,Vehicle Accidents
221590318,216000,8/12/2023,63,M,Employee suffers heat injury and dies on construction site,"Cardiac Arrest,Cardiovasc Disease,Cardiovasc System,Clearing,Clogged,Construction,Exertion,Hammer,Heart,Heart Attack,Heat,Heat index,Heat-related illness,Hose,Power Plant,Preexisting Condition",F,,,,B,346907363,12,7010.0,11.0,,,,1,Medical Events
221590490,452110,8/12/2023,29,M,Employee is electrocuted working on power line,"Bucket Truck,Electric Shock,Electric Switch,Electrocuted,Power Line Worker,Power Lines,Repair",,,,,,346910276,13,999.0,,,,,1,Vehicle Accidents
221618234,626600,8/12/2023,49,M,Employee is killed in fall from scaffold,"Blunt force trauma,Dismantling,Fall,Fall From Elevation,Neck,Scaffold,Torso",C,3.0,,,B,346915556,5,,53.0,,14.0,14.0,1,Falls
221589856,522300,8/11/2023,52,M,Employee is killed while unloading dump truck,"Blunt force,Blunt force trauma,Dump Truck,Head,Struck Against,Struck By,Truck Driver,Unloading",,,,,,346905946,2,804.0,,,,,1,Blunt Force/Struck By Objects
221590250,418800,8/11/2023,58,M,Employee is killed in fall from ladder onto concrete,"Blunt force,Blunt force trauma,Concrete Surface,Concussion,Contusion,Descending,Descending Ladder,Fall,Fall From Elevation,Fracture,Laceration,Lost Balance,Repair,Roof,Roofer",B,2.0,,,C,346908718,5,595.0,43.0,,19.0,19.0,1,Falls
221595168,551702,8/11/2023,58,M,One employee dies and three incur heat exhaustion after residential fire,"Fire,Fire Brigade,Fire Brigade/Department,Inhalation,Smoke Inhalation,structure fire",,,,,,346948458,8,413.0,,,,,4,Fire/Explosion
221596075,551800,8/11/2023,32,M,Employee is killed in dust explosion,"Combustible Dust,Explosion,Fire,Ignite,Production Line,Welding,Welding Electrode",,,,,,346954563,14,779.0,,,,,1,Fire/Explosion
221630163,625400,8/11/2023,27,M,"Employee dies from multiple trauma in fall, awning collapses","Aerial Lift,Anchor,Back,Blunt force,Blunt force trauma,Building Collapse,Construction,Contusion,Engineering Controls,Fall,Fall From Elevation,Fall Protection,Fracture,Harness,Multi-employer Worksite,M",B,3.0,,,A,347165813,5,595.0,43.0,,30.0,30.0,1,Falls
221588940,524200,8/10/2023,53,M,Employee is killed when crushed by ramps,"Bucket,Chain,Crushed,Crushing,Excavator,Falling Object,Off Loading,Ramp,Struck By,Trailer",P,,,,E,346900236,2,853.0,70.0,,,,1,Falls
221589070,418100,8/10/2023,20,M,One employee is killed and another incurs multiple injuries,"Collapse,Crushed,Crushing,Engulfed,Excavation,Leg,Pelvis,Shoulder,Trench,Trench Box,Unstable Soil",M,,,,A,346900806,1,869.0,11.0,,,,2,Crushed/Caught Between
221589120,950615,8/10/2023,33,M,Employee is electrocuted when lift contacts power line,"Aerial Lift,Commercial Building,Contact,Electrocuted,Installing,Lighting Fixture,Power Lines",C,,24.0,,C,346901119,13,575.0,25.0,,,,1,Electrocution/Shock
221589195,419700,8/10/2023,36,F,Employee is killed when struck by falling tree,"Arm,Blunt force,Blunt force trauma,Concussion,Drop Zone,Falling Object,Fracture,Head,Pulling,Rope,Struck By,Torso,Tree,Tree Care,Tree Felling,Tree Limb",,,,,,346901952,1,558.0,,,,,2,Falls
221589310,830300,8/10/2023,0,,Employee dies while unloading tanker,"Cardiac Arrest,Fuel Oil,Medical Condition,Tank Truck,Unloading",,,,,,346902463,12,805.0,,,,,1,Vehicle Accidents
221589567,950614,8/10/2023,54,M,Employee suffers heart attack and dies in trailer,"Cardiac Arrest,Cardiovasc Disease,Cardiovasc System,Commercial Building,Construction,Heart,Heart Attack,Medical Condition,Medical History,Office Area,Plumbing,Preexisting Condition,Underlying Medical",C,1.0,,,B,346903503,12,783.0,24.0,,,,1,Medical Events
221589948,950633,8/10/2023,55,M,Employee suffers medical emergency and dies on hopper,"Cardiac Arrest,Concrete,Hopper,Medical Condition,Mill--Plant",,,,,,346906480,12,519.0,,,,,1,Medical Events
221590094,552700,8/10/2023,56,M,Employee dies while loading truck with forklift,"CPR,Cardiac Arrest,Forklift,Lift operator,Loading,Loading Dock,Medical Condition,Powered Industrial Vehicle,Tractor Trailer,Unconsciousness,Unresponsive,Warehouse",,,,,,346907546,12,999.0,,,,,1,Vehicle Accidents
221598212,1055320,8/10/2023,67,M,Employee dies from cardiovascular disease at work site,"Cardiovasc Disease,Cardiovasc System,Concrete,Construction,Heart,Lost consciousness,Medical Condition,Medical History,Repair,Unconsciousness,Underlying Medical Condition",,,,,,346967144,12,999.0,,,,,1,Medical Events
221589054,626700,8/9/2023,23,M,Employee is electrocuted when excavator contacts power line,"Contact,Current,Electric Shock,Electrocuted,Excavator,Overhead Power Line,Spotter,Spotting",P,,0.0,,A,346900707,13,7010.0,11.0,,,,1,Electrocution/Shock
221589146,453730,8/9/2023,37,M,Employee is killed when pulled into machine,"Arm,Caught In,Cleaning,Conveyor,Crushed,Crushing,Pulled In,Roller--Mach/Part,Scraper,Shoulder",,,,,,346901259,2,999.0,,,,,1,Crushed/Caught Between
221589252,355112,8/9/2023,68,M,Employee is killed when run over by truck,"Backing Up,Crushed,Crushing,Hose,Run Over,Struck By,Truck",A,0.0,,,A,346902281,1,,32.0,,,,1,Blunt Force/Struck By Objects
221589690,950612,8/9/2023,36,M,Employe is killed when struck by vehicle on road shoulder,"Blunt force,Blunt force trauma,Highway,Highway Shoulder,Motor Vehicle,Struck By,Vehicle",,,,,,346904063,1,805.0,,,,,1,Blunt Force/Struck By Objects
221590078,419400,8/9/2023,55,M,Employee is killed in fall from tanker,"Blunt force,Blunt force trauma,Fall,Fall From Elevation,Loading,Road,Tank Truck,Walking Backward,Water",,,,,,346907132,5,889.0,,,,,1,Falls
221591142,452110,8/9/2023,52,M,Employee is killed in fall from stepladder,"Blunt force,Blunt force trauma,Carpenter,Concrete Floor,Fall,Fall From Elevation,Head,Measuring Device,Stepladder,Traumatic",,,,,,346916836,5,999.0,,,,,1,Falls
221608144,653510,8/9/2023,70,M,Employee suffers seizure and dies at work,"Pipe,Seizure,Valve",,,,,,346900533,14,,,,,,1,Other
221636798,626300,8/9/2023,25,M,Employee is struck by sub-floor material and killed,"Blunt force trauma,Fall,Fall On Same Level,Falling Object,Head,Lumber,Moving,Struck Against,Struck By",A,2.0,,,A,347249005,1,869.0,14.0,,,,1,Falls
221588379,751910,8/8/2023,39,M,Employee is killed by electrocution,"Basement,Conduit,Electric Conductor,Electrical Burn,Electrocuted,Installing,Switchgear,Transformer",O,,0.0,,A,346894090,13,555.0,70.0,,,,1,Electrocution/Shock
221589138,453720,8/8/2023,43,M,Employee is electrocuted while installing power poles,"Contact,Elec Utility Work,Electrocuted,Installing,Power Line Worker,Power Lines,Utility Pole",,,,,,346901200,13,999.0,,,,,1,Electrocution/Shock
221589328,627100,8/8/2023,59,M,Employee is killed when bend gates close on head,"Blunt force,Blunt force trauma,Caught In,Closed,Crushed,Crushing,Gate,Head,Molding Machine,Neck,Repair",,,,,,346891815,2,549.0,,,,,1,Blunt Force/Struck By Objects
221589443,625700,8/8/2023,27,M,Employee dies from heat overexposure planting sugarcane,"Agriculture,Cart,Heat,Heat index,Heat-related illness,Hyperthermia,Overheated,Tractor",,,,,,346903008,14,479.0,,,,,1,Other
221589583,155010,8/8/2023,50,M,Employee is killed when crushed by machine,"Bolt,Crushed,Crushing,Flatbed Truck,Rigging,Sling,Tips Over,Unloading",,,,,,346903644,1,804.0,,,,,1,Crushed/Caught Between
221589658,950624,8/8/2023,63,M,Employee suffers medical emergency and dies in office,"Air Conditioner,CPR,Cardiac Arrest,Exertion,Heat,Heat index,Landscaping,Office Area,Unconsciousness",,,,,,346903925,14,453.0,,,,,1,Medical Events
221591688,950625,8/8/2023,59,M,Private citizen dies of natural causes,"Cardiovasc Disease,Heart Attack,Natural Causes,Preexisting Condition",,,,,,346921307,14,,,,,,1,Medical Events
221587934,213400,8/7/2023,23,M,Employee is killed by crushing injury to head,"Crushed,Drop Zone,Falling Object,Head,Struck By,Tree Felling,Tree Limb",,,,,,346890239,1,486.0,,,,,1,Falls
221588536,950611,8/7/2023,57,M,Employee is killed via electrocution,"Burn,Busbar,Drilling,Electrical panel,Electrocuted,Energized,Stepladder",,,,,,346895196,13,575.0,,,,,1,Electrocution/Shock
221588593,1050210,8/7/2023,21,M,Employee is killed due to workplace violence,"Arm,Chest,Head,Stabbed,Workplace Violence",,,,,,346895626,14,435.0,,,,,1,Violence
221589286,627100,8/7/2023,41,M,Employee is struck and killed by exploding tire,"Blowout--Tire,Blunt force,Blunt force trauma,Debris,Disassemble,Explosion,Projectile,Struck By,Tire",,,,,,346889199,1,,,,,,1,Blunt Force/Struck By Objects
